t,y,y1,y2
48.2215851,-52.6806640625,-12.6806640625,-27.6806640625
48.2594237,-51.7529296875,-14.3896484375,-29.8779296875
48.2806252,-49.1650390625,-15.8544921875,-31.9287109375
48.3185967,-46.7724609375,-17.6611328125,-33.5888671875
48.3389731,-44.6728515625,-18.7353515625,-34.7607421875
48.3772936,-42.5732421875,-19.9072265625,-36.8603515625
48.3980469,-40.8154296875,-20.8349609375,-38.3740234375
48.439086,-39.0087890625,-22.5927734375,-40.2783203125
48.4620951,-38.2275390625,-23.9111328125,-40.9619140625
48.5047689,-36.7626953125,-24.7412109375,-42.5732421875
48.5178343,-37.1044921875,-21.2744140625,-42.6708984375
48.5618521,-36.9091796875,-15.8544921875,-39.3994140625
48.5817444,-36.9091796875,-11.8505859375,-32.6611328125
48.6197532,-37.1533203125,-7.6025390625,-25.8251953125
48.6418938,-37.8857421875,-2.2802734375,-19.2822265625
48.6826307,-38.2763671875,2.6025390625,-14.7900390625
48.7018894,-39.3505859375,6.3623046875,-10.6396484375
48.742592,-40.1806640625,10.6103515625,-7.9052734375
48.7628049,-40.9619140625,12.5634765625,-7.1240234375
48.8014683,-42.3779296875,12.0751953125,-8.1982421875
48.8241504,-43.2568359375,11.9775390625,-10.1513671875
48.8631944,-44.0380859375,11.1474609375,-11.9091796875
48.8843255,-45.7958984375,8.5107421875,-12.8857421875
48.9113507,-46.5283203125,7.2900390625,-14.9365234375
48.9553287,-48.0419921875,4.6044921875,-16.2060546875
48.9735242,-48.9697265625,4.2626953125,-17.7685546875
49.0160752,-50.5810546875,2.7490234375,-19.8681640625
49.0350584,-51.8994140625,0.6005859375,-21.3818359375
49.0620481,-52.9736328125,-1.6455078125,-23.5791015625
49.104484,-53.6083984375,-4.0869140625,-25.3857421875
49.1240306,-54.2919921875,-7.3095703125,-27.7783203125
49.1625547,-51.1181640625,-9.9462890625,-29.7802734375
49.1836129,-48.1884765625,-11.5576171875,-31.1474609375
49.2265353,-45.7958984375,-14.2919921875,-32.7099609375
49.2406932,-44.2822265625,-17.6123046875,-33.5888671875
49.2822037,-42.4755859375,-18.4912109375,-35.8349609375
49.3052475,-39.9853515625,-21.2255859375,-37.3486328125
49.3454366,-38.3251953125,-23.1298828125,-38.9111328125
49.3658995,-37.2509765625,-23.7158203125,-40.1806640625
49.4023423,-37.2021484375,-22.9833984375,-41.3525390625
49.4251968,-38.0322265625,-18.9794921875,-38.8623046875
49.4624992,-37.3974609375,-15.8544921875,-33.6376953125
49.4834301,-37.6416015625,-11.6064453125,-26.6064453125
49.5225279,-38.0810546875,-7.3095703125,-20.0146484375
49.5477451,-39.1064453125,-2.4755859375,-15.1318359375
49.5754077,-40.0830078125,2.3095703125,-10.2001953125
49.6136348,-40.5224609375,6.6064453125,-7.1728515625
49.6371029,-42.3291015625,9.6337890625,-5.5126953125
49.6656928,-43.4033203125,8.9990234375,-5.7568359375
49.6970947,-44.5263671875,9.3408203125,-8.2470703125
49.7377442,-45.9912109375,9.1455078125,-10.0537109375
49.7575947,-46.6259765625,7.2412109375,-11.9580078125
49.7881297,-48.1396484375,5.5810546875,-13.3251953125
49.8278524,-49.1650390625,4.2138671875,-15.2783203125
49.8488819,-50.8740234375,1.6259765625,-16.6455078125
49.8769221,-51.3134765625,-2.1337890625,-19.3310546875
49.9167092,-52.7294921875,-3.4033203125,-21.0888671875
49.9390013,-54.4384765625,-7.2119140625,-22.9443359375
49.9687518,-55.7568359375,-8.4326171875,-25.0439453125
49.9973709,-56.0986328125,-11.3134765625,-26.7529296875
50.0307134,-55.3173828125,-14.5849609375,-28.9013671875
50.0586688,-52.0458984375,-16.8798828125,-30.8544921875
50.0857357,-49.2138671875,-18.4912109375,-32.2705078125
50.1286276,-47.4072265625,-19.3701171875,-34.6142578125
50.1486478,-45.3564453125,-21.5673828125,-36.0791015625
50.1797347,-43.4521484375,-22.5927734375,-37.7880859375
50.2097509,-41.7431640625,-25.2783203125,-39.1064453125
50.2394496,-39.5947265625,-26.5966796875,-41.6943359375
50.2709785,-39.1552734375,-26.5966796875,-42.9150390625
50.3015067,-39.7900390625,-21.9580078125,-42.0361328125
50.3317396,-39.4970703125,-16.9775390625,-37.7392578125
50.3778457,-39.6923828125,-12.6318359375,-32.3681640625
50.3979541,-39.9853515625,-7.5537109375,-26.6064453125
50.419384,-40.7177734375,-2.7685546875,-21.4794921875
50.4523987,-41.1572265625,1.1376953125,-17.7197265625
50.4823985,-41.9384765625,4.0673828125,-15.0341796875
50.511441,-42.4267578125,6.2646484375,-13.4716796875
50.5413665,-42.7197265625,4.5068359375,-14.5947265625
50.5693764,-44.4775390625,3.9208984375,-16.0107421875
50.6054373,-44.8193359375,2.2607421875,-18.0615234375
50.6305309,-46.3330078125,1.2841796875,-19.2333984375
50.6625076,-47.5048828125,1.0888671875,-20.6005859375
50.6949852,-48.9208984375,-0.1318359375,-22.8466796875
50.7393248,-49.2626953125,-1.9873046875,-24.5068359375
50.7604456,-51.0205078125,-3.3056640625,-26.3134765625
50.8020965,-52.3876953125,-4.6240234375,-27.9736328125
50.8225039,-53.5107421875,-7.1142578125,-30.4638671875
50.8435295,-54.2919921875,-8.9697265625,-31.3916015625
50.8728779,-55.9521484375,-10.4345703125,-33.9306640625
50.9055847,-56.3427734375,-12.3876953125,-36.4208984375
50.934113,-53.6083984375,-14.1943359375,-37.6904296875
50.9648808,-50.8740234375,-15.9521484375,-40.0341796875
50.9930638,-48.8232421875,-16.9775390625,-41.6943359375
51.0246699,-47.7490234375,-18.6865234375,-43.2568359375
51.0507882,-45.9912109375,-20.2490234375,-44.2333984375
51.0863719,-44.7705078125,-22.4462890625,-46.6748046875
51.1164008,-43.0615234375,-23.5693359375,-49.3115234375
51.1450768,-42.1826171875,-24.2529296875,-49.4580078125
51.1944107,-42.1826171875,-19.2724609375,-48.9208984375
51.2135689,-42.1337890625,-13.6083984375,-44.9658203125
51.2375927,-41.9873046875,-9.9462890625,-39.6923828125
51.2776511,-42.7197265625,-5.1123046875,-33.7353515625
51.2966372,-42.9638671875,-0.1806640625,-28.8037109375
51.3243397,-44.5751953125,4.5556640625,-24.5068359375
51.3587124,-45.1123046875,9.4384765625,-21.2841796875
51.384708,-46.5283203125,13.4423828125,-19.6240234375
51.4334719,-47.3095703125,13.6376953125,-18.5986328125
51.447487,-48.3837890625,13.3447265625,-20.7958984375
51.4884939,-49.6044921875,13.3447265625,-21.6259765625
51.5114228,-50.4833984375,13.3935546875,-23.8720703125
51.5507182,-51.5576171875,11.8310546875,-25.2392578125
51.5723429,-52.5830078125,11.3427734375,-27.0458984375
51.6170756,-54.2919921875,10.0732421875,-28.6572265625
51.6363251,-55.4150390625,8.3642578125,-30.3662109375
51.6573575,-56.4404296875,6.7041015625,-32.1240234375
51.6873976,-57.5634765625,5.1904296875,-34.5166015625
51.7330089,-59.0283203125,3.0419921875,-36.4697265625
51.7540801,-59.6630859375,1.6748046875,-37.8369140625
51.8060611,-61.3720703125,-0.1806640625,-39.6923828125
51.8261729,-58.0029296875,-1.9873046875,-41.5478515625
51.8401943,-54.7802734375,-3.7451171875,-43.5986328125
51.879848,-53.2666015625,-5.5029296875,-45.4052734375
51.9018137,-51.5087890625,-7.6025390625,-46.5283203125
51.942424,-49.4091796875,-9.6044921875,-48.3837890625
51.9614409,-47.7001953125,-11.4599609375,-49.9462890625
52.0027269,-45.9423828125,-13.7060546875,-51.3134765625
52.0214344,-44.2822265625,-15.1220703125,-53.3154296875
52.0601106,-44.3310546875,-13.4130859375,-53.9013671875
52.0823171,-45.0634765625,-8.4326171875,-51.5087890625
52.1235434,-44.5263671875,-4.7705078125,-46.3818359375
52.1419036,-44.3310546875,-1.6943359375,-40.1318359375
52.1888014,-46.0400390625,2.0166015625,-34.2236328125
52.2084221,-46.6259765625,5.6787109375,-29.2919921875
52.2298754,-47.0654296875,8.5107421875,-25.0927734375
52.2598768,-47.8955078125,11.7822265625,-21.4794921875
52.2974182,-49.1650390625,14.5166015625,-19.8681640625
52.3251149,-50.7275390625,13.2958984375,-20.0146484375
52.3641177,-51.2158203125,13.0517578125,-21.3818359375
52.3852229,-52.4365234375,12.3193359375,-22.8466796875
52.4267622,-54.5361328125,11.2939453125,-23.8720703125
52.4468353,-54.9755859375,8.5595703125,-25.1904296875
52.4859931,-56.4404296875,6.7529296875,-26.4599609375
52.5067472,-57.5146484375,4.0673828125,-28.7060546875
52.5595096,-59.1259765625,1.2841796875,-29.2431640625
52.5806262,-59.9072265625,-1.4990234375,-31.2939453125
52.5917122,-61.3720703125,-2.6708984375,-33.2958984375
52.6307939,-61.9580078125,-5.5517578125,-34.4189453125
52.6558601,-63.1298828125,-7.4072265625,-36.5185546875
52.6990887,-63.5693359375,-9.0673828125,-38.0322265625
52.7300333,-60.5419921875,-11.3623046875,-39.5458984375
52.7450654,-57.4658203125,-13.4619140625,-41.2060546875
52.785374,-54.9267578125,-14.8779296875,-43.0615234375
52.8067569,-53.1201171875,-17.0751953125,-44.2822265625
52.8453659,-51.1669921875,-18.3447265625,-45.7958984375
52.8639652,-49.1650390625,-20.2490234375,-46.5771484375
52.9035689,-46.8701171875,-22.0068359375,-48.8720703125
52.9246288,-45.6005859375,-22.9833984375,-50.5810546875
52.9666829,-45.6494140625,-21.8115234375,-51.8017578125
52.9857399,-45.3076171875,-16.5380859375,-50.0927734375
53.02849,-44.6728515625,-11.8994140625,-45.2587890625
53.050126,-45.2099609375,-9.3115234375,-39.5947265625
53.0898461,-45.4541015625,-3.9892578125,-33.4423828125
53.1102076,-46.1865234375,-0.6689453125,-28.2666015625
53.1504328,-46.6748046875,3.1884765625,-24.4091796875
53.1713156,-47.3583984375,5.9228515625,-20.5029296875
53.2125424,-48.0419921875,7.7783203125,-18.4521484375
53.2335857,-48.9697265625,6.3134765625,-19.1357421875
53.2730918,-49.8974609375,5.2880859375,-19.9658203125
53.2944932,-50.3857421875,3.6279296875,-22.5537109375
53.3354061,-51.7529296875,0.7958984375,-22.8955078125
53.3620155,-53.1689453125,-1.1083984375,-23.5791015625
53.3738565,-53.4619140625,-2.8173828125,-24.7509765625
53.4088537,-54.4873046875,-4.8681640625,-26.5576171875
53.4576389,-55.8056640625,-7.7490234375,-28.3642578125
53.4796002,-56.6845703125,-9.2626953125,-29.9755859375
53.4993224,-57.6611328125,-11.1181640625,-31.5869140625
53.5383734,-58.4912109375,-13.9990234375,-32.9541015625
53.557465,-59.8095703125,-15.2197265625,-34.6630859375
53.5971926,-60.7373046875,-17.9541015625,-36.4208984375
53.6172986,-58.6376953125,-18.8818359375,-37.9345703125
53.6652761,-56.0986328125,-21.0791015625,-39.6435546875
53.6865766,-53.3154296875,-22.8857421875,-41.2060546875
53.7078546,-51.4111328125,-23.5693359375,-42.3291015625
53.73965,-49.6533203125,-24.8876953125,-44.4775390625
53.7913849,-47.4072265625,-25.9619140625,-46.1376953125
53.812469,-45.0634765625,-27.6708984375,-47.6025390625
53.8295157,-43.7939453125,-27.3779296875,-48.9208984375
53.8707096,-42.8173828125,-23.0810546875,-49.1650390625
53.8901749,-43.9892578125,-18.0029296875,-45.9912109375
53.9322091,-43.0615234375,-13.7548828125,-39.6435546875
53.9529141,-43.1103515625,-9.3115234375,-34.9072265625
53.9925672,-42.6708984375,-5.3076171875,-28.1201171875
54.0157046,-43.0615234375,-1.0595703125,-23.8232421875
54.0387821,-43.4521484375,4.3603515625,-19.9658203125
54.0788128,-44.2333984375,6.7041015625,-16.7431640625
54.0994658,-44.9169921875,8.1201171875,-15.0341796875
54.1460758,-45.1611328125,7.9736328125,-17.0849609375
54.1625627,-46.3818359375,8.3154296875,-18.1591796875
54.2045261,-47.3583984375,8.0712890625,-18.7451171875
54.2257232,-48.1884765625,6.8994140625,-20.6982421875
54.2507858,-49.2626953125,6.1669921875,-21.2841796875
54.2920272,-50.8251953125,4.1650390625,-23.2373046875
54.3114065,-51.4111328125,3.7255859375,-24.6044921875
54.3508154,-52.4853515625,1.1865234375,-26.8994140625
54.3746037,-54.2919921875,-0.7177734375,-27.8271484375
54.4121952,-54.8291015625,-3.0615234375,-29.4873046875
54.4337619,-56.1474609375,-4.3310546875,-31.6357421875
54.4754663,-57.6611328125,-6.7724609375,-32.8076171875
54.4957799,-58.1982421875,-8.1396484375,-35.1025390625
54.5217815,-55.9521484375,-10.1904296875,-36.5673828125
54.566425,-53.1689453125,-11.9482421875,-37.6904296875
54.5824199,-50.3857421875,-12.9248046875,-39.6435546875
54.6114737,-49.1650390625,-14.4873046875,-41.4013671875
54.646269,-46.6259765625,-16.3427734375,-42.2314453125
54.6754878,-45.6494140625,-17.6123046875,-44.1357421875
54.707056,-43.9404296875,-19.0283203125,-44.8681640625
54.7376178,-41.9873046875,-17.8076171875,-46.3818359375
54.7634478,-42.1826171875,-11.7529296875,-45.1611328125
54.7924635,-42.4267578125,-6.2841796875,-40.2294921875
54.82599,-42.1826171875,-1.8408203125,-33.5400390625
54.865995,-42.3779296875,2.2607421875,-26.9970703125
54.8859894,-43.3056640625,7.3388671875,-21.3818359375
54.926972,-43.2568359375,12.4658203125,-15.6689453125
54.9437688,-44.1357421875,15.0048828125,-12.5927734375
54.975646,-45.4541015625,20.0830078125,-9.7119140625
55.0052361,-46.1376953125,18.6669921875,-10.4443359375
55.0342365,-46.9189453125,18.8623046875,-11.1767578125
55.0685336,-48.1396484375,19.0087890625,-13.3251953125
55.0962427,-49.4091796875,18.0322265625,-14.0087890625
55.1302859,-50.2880859375,16.7626953125,-15.8642578125
55.157229,-51.5087890625,13.8818359375,-17.1337890625
55.1873111,-52.1435546875,11.7822265625,-19.3310546875
55.218216,-53.6572265625,8.7548828125,-21.5283203125
55.2462088,-54.6826171875,5.7275390625,-23.2373046875
55.2782058,-55.8056640625,3.7744140625,-25.0927734375
55.3102589,-56.8798828125,1.5771484375,-26.8994140625
55.3352045,-58.5400390625,-0.2294921875,-29.1455078125
55.3652095,-59.7119140625,-2.3779296875,-31.2451171875
55.3981984,-59.0283203125,-4.4775390625,-33.3447265625
55.4261688,-55.8544921875,-6.6748046875,-34.6142578125
55.4613474,-53.2177734375,-8.4326171875,-36.3232421875
55.4904887,-51.3134765625,-11.3134765625,-37.8369140625
55.5161848,-49.7021484375,-12.4365234375,-40.0341796875
55.5491852,-47.7001953125,-15.1220703125,-41.4013671875
55.5780951,-45.6494140625,-16.8798828125,-43.0615234375
55.608218,-43.6474609375,-18.0029296875,-45.6494140625
55.6399688,-42.3779296875,-16.4404296875,-46.4306640625
55.6711409,-42.2314453125,-11.8017578125,-44.6240234375
55.7021806,-42.7197265625,-7.5537109375,-39.6435546875
55.7482552,-42.9638671875,-3.8916015625,-33.6865234375
55.7679689,-43.0615234375,0.8447265625,-27.1435546875
55.7920295,-43.4033203125,5.3369140625,-22.2119140625
55.8220457,-44.3798828125,9.3408203125,-17.1826171875
55.8501528,-44.5751953125,13.2958984375,-14.4482421875
55.8831909,-45.1611328125,15.8837890625,-12.3974609375
55.9111413,-45.7470703125,15.1025390625,-12.8857421875
55.9403196,-46.9677734375,16.2255859375,-14.3017578125
55.9732065,-48.0419921875,15.2490234375,-16.6455078125
56.0022225,-49.3603515625,14.1748046875,-18.3056640625
56.0326092,-51.1669921875,12.9052734375,-19.7216796875
56.0617017,-52.0458984375,11.8798828125,-21.3330078125
56.0916856,-53.5595703125,10.0732421875,-22.9443359375
56.1422172,-54.6826171875,7.9248046875,-24.9462890625
56.1631058,-54.9267578125,4.9951171875,-26.8994140625
56.1793286,-56.3427734375,2.5537109375,-28.7548828125
56.2132601,-57.7099609375,1.1376953125,-30.6103515625
56.2435893,-58.7841796875,-0.8154296875,-32.3193359375
56.270456,-59.6630859375,-3.5986328125,-34.2724609375
56.3025616,-59.8095703125,-5.3076171875,-36.3232421875
56.3317463,-56.7333984375,-8.2373046875,-37.7880859375
56.3636946,-53.5107421875,-9.4091796875,-39.2041015625
56.409683,-51.5087890625,-10.5810546875,-41.5478515625
56.4289947,-50.2880859375,-12.7294921875,-43.4033203125
56.4670679,-48.0908203125,-15.0732421875,-44.6240234375
56.4884889,-45.5517578125,-17.5634765625,-46.4794921875
56.5321684,-44.2333984375,-19.0283203125,-48.1884765625
56.553337,-42.6220703125,-16.9775390625,-48.9697265625
56.5951313,-42.3291015625,-12.1923828125,-47.8955078125
56.6158028,-43.0615234375,-7.0654296875,-43.3544921875
56.635066,-41.9384765625,-4.1357421875,-37.4951171875
56.6631754,-42.3779296875,-0.5712890625,-31.7333984375
56.712067,-42.4755859375,4.1162109375,-27.4853515625
56.7256085,-43.3056640625,8.6083984375,-23.8232421875
56.7689655,-43.8916015625,12.0751953125,-21.3330078125
56.7885663,-45.5029296875,13.5888671875,-19.7705078125
56.8305248,-45.2587890625,12.8564453125,-20.7958984375
56.8498768,-46.7236328125,12.8076171875,-23.0419921875
56.8928024,-47.5537109375,13.1494140625,-23.9697265625
56.9120176,-48.4326171875,11.3916015625,-25.2880859375
56.9517798,-49.5068359375,10.0244140625,-26.4599609375
56.9720191,-50.7275390625,9.7314453125,-27.8271484375
57.0133122,-51.9970703125,6.6064453125,-30.2197265625
57.0343765,-53.2177734375,5.1416015625,-32.0263671875
57.0574825,-54.0966796875,2.2607421875,-34.2724609375
57.0846263,-54.9755859375,0.1123046875,-36.3720703125
57.1289082,-56.1962890625,-1.7431640625,-37.9345703125
57.1488244,-57.6611328125,-3.3544921875,-40.0830078125
57.1883976,-59.0771484375,-5.5517578125,-41.5478515625
57.2096828,-59.2724609375,-7.7001953125,-43.7939453125
57.2512726,-56.2939453125,-9.2626953125,-45.5029296875
57.2703807,-53.2666015625,-10.4833984375,-46.5771484375
57.3100073,-51.8505859375,-11.8017578125,-48.4814453125
57.3296256,-49.0185546875,-12.3876953125,-50.4833984375
57.3734197,-48.1396484375,-13.6083984375,-51.9970703125
57.3950635,-46.2353515625,-14.8291015625,-53.3154296875
57.4180626,-45.0634765625,-16.2451171875,-55.4638671875
57.4496444,-44.1357421875,-13.8037109375,-55.5615234375
57.4882588,-44.5751953125,-8.3837890625,-54.8291015625
57.5090833,-44.8193359375,-3.1103515625,-50.5322265625
57.5493454,-45.0634765625,0.9423828125,-44.4287109375
57.570573,-45.1611328125,6.2158203125,-38.8623046875
57.6121224,-45.4052734375,10.4638671875,-33.7353515625
57.6321285,-45.9912109375,15.6396484375,-29.3896484375
57.6733837,-47.5048828125,19.3017578125,-25.8251953125
57.6941147,-48.2861328125,22.7197265625,-24.0185546875
57.7337274,-48.9697265625,22.0361328125,-24.0185546875
57.7546028,-50.3857421875,22.4267578125,-24.9951171875
57.7946724,-51.4111328125,23.2568359375,-26.5576171875
57.8147142,-52.2412109375,23.0126953125,-27.6806640625
57.8589948,-53.4130859375,21.8408203125,-28.9013671875
57.8718317,-54.6826171875,22.1337890625,-30.6103515625
57.9101413,-55.7568359375,20.7177734375,-31.2451171875
57.9306129,-56.8798828125,18.9111328125,-33.3935546875
57.9744662,-58.3935546875,17.0556640625,-35.0537109375
57.9946923,-59.1748046875,15.2978515625,-36.6650390625
58.0376009,-60.7373046875,12.7099609375,-39.0576171875
58.0593196,-61.5673828125,10.4638671875,-40.9619140625
58.0801521,-62.6904296875,9.3896484375,-42.3291015625
58.1147406,-64.4482421875,7.3876953125,-44.1357421875
58.1549789,-61.0302734375,5.5322265625,-45.8447265625
58.175019,-58.3935546875,3.5302734375,-47.7001953125
58.2151046,-55.5615234375,0.9423828125,-49.0673828125
58.235783,-53.1689453125,-0.7177734375,-51.1181640625
58.2750113,-51.7529296875,-3.2080078125,-52.6318359375
58.2954644,-49.3115234375,-6.0400390625,-53.6572265625
58.3365113,-48.0419921875,-7.7978515625,-55.0732421875
58.3573499,-46.2353515625,-7.9931640625,-56.1474609375
58.3984089,-46.1376953125,-2.6220703125,-55.3662109375
58.4184694,-46.1376953125,1.1376953125,-51.3134765625
58.4586583,-46.4306640625,4.2138671875,-45.0634765625
58.4782154,-46.7724609375,9.4873046875,-39.1552734375
58.5201311,-46.7236328125,13.5888671875,-33.1982421875
58.5408982,-47.4560546875,18.5205078125,-27.4853515625
58.5791266,-48.0419921875,21.0107421875,-23.9697265625
58.5981158,-48.4814453125,25.1123046875,-21.4306640625
58.6381341,-49.5068359375,23.9892578125,-20.5517578125
58.6598303,-50.5810546875,22.7197265625,-21.1865234375
58.6984108,-51.2646484375,22.8662109375,-22.7001953125
58.7218757,-52.6806640625,21.2060546875,-23.9697265625
58.7460951,-53.6572265625,19.8388671875,-24.7998046875
58.7745219,-54.5361328125,19.0576171875,-25.7275390625
58.8314077,-56.4404296875,18.0322265625,-27.3388671875
58.837087,-57.1240234375,15.8837890625,-29.2431640625
58.884057,-58.0029296875,13.3935546875,-30.3173828125
58.8966116,-59.8095703125,11.7822265625,-32.1240234375
58.940118,-60.4443359375,9.7314453125,-33.8818359375
58.9613043,-61.6162109375,7.5341796875,-35.5419921875
59.0003584,-62.6416015625,5.2880859375,-36.8603515625
59.0213028,-63.4716796875,3.2373046875,-38.0810546875
59.0593188,-62.5439453125,0.4541015625,-39.2041015625
59.0830463,-58.5400390625,-1.3037109375,-40.0830078125
59.1084398,-56.5869140625,-3.4521484375,-41.7919921875
59.1486061,-53.9013671875,-5.4541015625,-42.3291015625
59.1676864,-52.1435546875,-7.2607421875,-42.5732421875
59.2114551,-50.0439453125,-10.1904296875,-44.4287109375
59.2332559,-47.4560546875,-12.1435546875,-45.5517578125
59.2727715,-44.6728515625,-13.8525390625,-47.4560546875
59.2914605,-44.1845703125,-10.2392578125,-47.4072265625
59.3348904,-43.8916015625,-5.7958984375,-44.4287109375
59.3500165,-43.8916015625,-2.7197265625,-40.3759765625
59.3970284,-43.2568359375,1.9677734375,-34.3701171875
59.4107663,-43.6962890625,5.8740234375,-29.0478515625
59.4550801,-44.3798828125,10.8056640625,-24.8974609375
59.470112,-44.9658203125,14.2236328125,-21.4794921875
59.5015453,-45.7470703125,18.1298828125,-18.2080078125
59.5401368,-45.6005859375,18.2763671875,-17.8173828125
59.5603093,-46.3818359375,16.7138671875,-19.0380859375
59.5910717,-47.5048828125,17.1533203125,-20.3564453125
59.622316,-48.3837890625,16.9091796875,-22.1630859375
59.664813,-49.0673828125,15.0048828125,-23.1884765625
59.6838169,-49.9462890625,13.8330078125,-24.5068359375
59.710567,-50.5322265625,12.2216796875,-25.8740234375
59.7407748,-51.9482421875,9.6826171875,-27.9248046875
59.7734626,-53.7548828125,7.2412109375,-29.7802734375
59.8163928,-53.9013671875,4.7509765625,-31.4404296875
59.8337998,-54.7802734375,3.8720703125,-33.2470703125
59.8636875,-56.4404296875,2.2119140625,-35.5419921875
59.9025781,-56.8798828125,0.4541015625,-37.3974609375
59.9231694,-58.9306640625,-0.9619140625,-39.3505859375
59.9634039,-58.7841796875,-2.4755859375,-41.2060546875
59.9861587,-56.6845703125,-3.7451171875,-43.0126953125
60.0151636,-53.1201171875,-5.1611328125,-45.2587890625
60.0429273,-51.0205078125,-5.6005859375,-46.8212890625
60.0764347,-49.2626953125,-7.4072265625,-48.2861328125
60.1052875,-46.9189453125,-9.3115234375,-50.0439453125
60.1609604,-45.4541015625,-11.2646484375,-51.4599609375
60.1652199,-43.0615234375,-12.2900390625,-54.0478515625
60.1949906,-41.6455078125,-10.0439453125,-54.1943359375
60.2360963,-41.4013671875,-5.9423828125,-53.0224609375
60.2559001,-41.7431640625,-1.6943359375,-48.0419921875
60.2846568,-40.8154296875,2.7490234375,-42.3779296875
60.3258817,-41.0595703125,7.3388671875,-36.6162109375
60.3457855,-41.4501953125,11.4404296875,-32.1240234375
60.3845582,-42.5244140625,15.6884765625,-28.2177734375
60.4078184,-42.7685546875,19.8388671875,-24.6044921875
60.4366129,-43.5498046875,21.8408203125,-23.3837890625
60.4659673,-44.9169921875,20.2294921875,-22.7001953125
60.4965157,-45.5029296875,20.4736328125,-24.6044921875
60.5262037,-46.3330078125,20.2294921875,-26.0693359375
60.5592485,-47.9931640625,18.6669921875,-26.9970703125
60.586921,-48.8232421875,17.1044921875,-28.0712890625
60.6155118,-50.0927734375,16.2255859375,-29.5361328125
60.6453039,-51.7041015625,14.5654296875,-31.4892578125
60.6760004,-52.4365234375,12.9052734375,-33.2470703125
60.706571,-53.9990234375,11.2939453125,-34.6142578125
60.7389483,-55.0244140625,9.1943359375,-36.4208984375
60.767104,-56.3427734375,7.3876953125,-38.0810546875
60.7967008,-57.7099609375,5.2880859375,-39.6435546875
60.829836,-59.3701171875,3.7255859375,-41.2060546875
60.8583778,-59.8095703125,1.9189453125,-43.1103515625
60.8914219,-58.9306640625,0.2587890625,-45.3076171875
60.9185927,-56.4404296875,-0.9130859375,-47.1630859375
60.9473965,-53.4619140625,-2.4755859375,-48.6767578125
60.9790762,-51.8994140625,-4.0380859375,-50.0927734375
61.0096491,-49.3603515625,-5.3076171875,-51.7041015625
61.0367259,-47.6513671875,-7.8955078125,-53.8037109375
61.0693311,-45.4052734375,-8.2861328125,-54.9267578125
61.0990296,-44.2822265625,-7.2119140625,-55.9033203125
61.1273628,-43.4033203125,-1.7919921875,-54.6337890625
61.1609309,-43.4033203125,2.9931640625,-50.3857421875
61.1880894,-43.3056640625,7.4853515625,-44.2333984375
61.2238601,-43.3056640625,11.4404296875,-39.0087890625
61.2513678,-43.4033203125,16.0302734375,-33.2958984375
61.2783274,-43.6962890625,18.9111328125,-28.8525390625
61.3284352,-45.0146484375,21.9384765625,-25.4833984375
61.3494411,-45.3564453125,25.6494140625,-22.0654296875
61.3687533,-46.4306640625,24.8681640625,-21.7724609375
61.4027118,-47.3583984375,24.0869140625,-22.4072265625
61.4298211,-47.9443359375,23.3056640625,-23.8232421875
61.4604435,-49.3603515625,21.4990234375,-24.6044921875
61.5146077,-50.6298828125,19.7900390625,-25.9716796875
61.5358046,-51.8017578125,17.6904296875,-27.2412109375
61.5503899,-53.5107421875,16.4208984375,-28.4130859375
61.5804497,-54.0478515625,12.3193359375,-30.2197265625
61.6120488,-56.0498046875,9.9755859375,-31.5869140625
61.6605645,-57.1728515625,6.3623046875,-33.5888671875
61.6821732,-58.6376953125,5.0439453125,-34.3212890625
61.7002277,-59.7119140625,1.3818359375,-36.6162109375
61.7338105,-61.4697265625,-0.7177734375,-38.4228515625
61.7798427,-62.7392578125,-3.7939453125,-40.3271484375
61.798924,-63.1787109375,-5.7958984375,-41.7431640625
61.8391336,-59.7607421875,-8.3837890625,-42.6708984375
61.8593181,-56.2939453125,-10.2880859375,-45.0634765625
61.8792528,-54.2919921875,-11.7041015625,-45.6982421875
61.9140844,-52.6318359375,-12.2900390625,-47.8955078125
61.944523,-50.8251953125,-15.4150390625,-49.0185546875
61.9924974,-49.0185546875,-16.7333984375,-50.8251953125
62.0036391,-47.0654296875,-17.6611328125,-51.6064453125
62.0488448,-45.4052734375,-12.1435546875,-50.9716796875
62.07094,-45.8935546875,-7.3095703125,-47.5537109375
62.0931982,-45.9423828125,-3.9404296875,-41.6943359375
62.1277318,-46.0888671875,0.6494140625,-35.7861328125
62.1747493,-46.2353515625,4.3603515625,-29.7802734375
62.1946785,-46.2353515625,9.0478515625,-24.6533203125
62.2493358,-46.8701171875,13.0517578125,-20.5029296875
62.2533118,-47.6025390625,16.2744140625,-18.0615234375
62.2739157,-47.8955078125,15.9326171875,-17.1337890625
62.3241974,-48.4814453125,16.2255859375,-17.9150390625
62.3346691,-49.3115234375,16.5673828125,-19.3798828125
62.3819497,-50.7275390625,14.0283203125,-20.1123046875
62.4050958,-51.9970703125,13.4912109375,-21.5771484375
62.4271222,-53.7060546875,12.3193359375,-22.6025390625
62.4552267,-53.6572265625,11.5380859375,-24.3115234375
62.5176603,-55.0244140625,9.7314453125,-25.2880859375
62.5210715,-55.7568359375,7.2900390625,-27.4853515625
