t,y,y1,y2
6.3221107,-18.8525390625,-91.7626953125,13.3447265625
6.3582849,-19.0478515625,-90.6396484375,41.0302734375
6.3814122,-18.8037109375,-90.5419921875,57.4853515625
6.4268634,-18.9990234375,-90.6396484375,61.0986328125
6.44368,-19.6826171875,-90.9326171875,56.7041015625
6.4729873,-20.7568359375,-91.5185546875,47.9150390625
6.5062046,-21.5869140625,-91.7138671875,37.1728515625
6.5523319,-22.5146484375,-92.7392578125,26.2841796875
6.5676486,-22.8564453125,-91.9091796875,17.9345703125
6.5969096,-23.2958984375,-92.5927734375,14.2724609375
6.6236719,-25.3955078125,-92.8857421875,15.3955078125
6.6764777,-25.5419921875,-92.2021484375,16.3720703125
6.6849965,-25.5419921875,-92.9345703125,16.1767578125
6.7258921,-23.7353515625,-93.4716796875,14.3212890625
6.7461577,-19.8291015625,-93.7158203125,11.3916015625
6.7753727,-17.8759765625,-94.2041015625,7.8759765625
6.8047665,-17.0947265625,-94.5947265625,2.5048828125
6.8369962,-17.1435546875,-95.4248046875,-2.0849609375
6.8661816,-17.3876953125,-95.9130859375,-7.1630859375
6.8985359,-18.2177734375,-96.5966796875,-12.1923828125
6.9268353,-18.9501953125,-94.6435546875,-12.4853515625
6.9559556,-19.6826171875,-92.5927734375,5.4345703125
6.9880271,-19.7314453125,-91.8603515625,33.7060546875
7.0191146,-19.5361328125,-91.3720703125,55.0927734375
7.0461181,-20.0244140625,-91.0791015625,62.6123046875
7.078548,-20.7080078125,-91.3720703125,61.1962890625
7.1069968,-21.6357421875,-92.1044921875,53.4814453125
7.1356677,-22.2705078125,-93.0810546875,42.8369140625
7.1782873,-22.9052734375,-93.4716796875,30.3369140625
7.1960926,-23.8330078125,-93.2763671875,21.4501953125
7.2303531,-24.6142578125,-93.8134765625,16.4208984375
7.2585079,-25.2001953125,-93.0322265625,17.2998046875
7.2877716,-25.8349609375,-93.6181640625,19.0576171875
7.3196751,-26.8603515625,-94.0087890625,18.4716796875
7.3491158,-25.8837890625,-94.3994140625,17.5927734375
7.3766751,-22.6611328125,-94.8876953125,14.9072265625
7.4096667,-19.2431640625,-95.5712890625,11.2939453125
7.4391308,-18.1689453125,-95.4736328125,6.8994140625
7.4716179,-18.1689453125,-96.0595703125,1.7236328125
7.500691,-18.8037109375,-97.1337890625,-3.4033203125
7.52887,-19.2919921875,-97.1337890625,-8.1396484375
7.55798,-20.0732421875,-95.8154296875,-11.3623046875
7.5885923,-20.9033203125,-94.0087890625,1.9677734375
7.6203327,-21.2939453125,-92.5439453125,27.5537109375
7.6526552,-21.2451171875,-92.6416015625,50.2099609375
7.6806845,-20.9521484375,-92.7392578125,59.5849609375
7.7088172,-21.7822265625,-92.7392578125,58.6572265625
7.742757,-21.8798828125,-93.0810546875,51.5283203125
7.7703284,-22.3681640625,-94.5458984375,41.4208984375
7.8028839,-23.5400390625,-94.3017578125,29.0185546875
7.8319079,-24.2724609375,-94.3994140625,19.3017578125
7.8622774,-24.7119140625,-94.4482421875,14.9072265625
7.8916173,-25.8837890625,-94.5458984375,14.5654296875
7.9202508,-26.4697265625,-94.7412109375,15.5419921875
7.9520619,-27.3486328125,-95.4736328125,15.9326171875
7.98534,-27.1533203125,-96.4990234375,14.2724609375
8.0122788,-24.7119140625,-96.4990234375,11.6357421875
8.045455,-21.5380859375,-96.2548828125,7.5341796875
8.0736038,-19.4384765625,-97.4267578125,2.8955078125
8.1036508,-19.6826171875,-97.4755859375,-2.5732421875
8.1316572,-19.7314453125,-98.8427734375,-8.1884765625
8.1749031,-20.5126953125,-99.6240234375,-13.0224609375
8.1939592,-21.2939453125,-96.5966796875,-13.1689453125
8.2252916,-21.9775390625,-95.6201171875,3.0419921875
8.2741826,-23.1005859375,-94.3017578125,29.0673828125
8.2929105,-23.0029296875,-93.9599609375,48.8916015625
8.3309779,-22.6611328125,-94.2529296875,54.9462890625
8.3449485,-23.1494140625,-94.5947265625,51.9189453125
8.3777221,-23.4912109375,-95.4736328125,43.9599609375
8.4073278,-23.3935546875,-96.4013671875,33.1689453125
8.4605584,-24.8583984375,-96.3037109375,21.1572265625
8.46409,-24.9072265625,-96.5966796875,12.0263671875
8.4963701,-25.6396484375,-96.4013671875,9.5849609375
8.5410662,-26.4697265625,-96.2060546875,9.1455078125
8.5568604,-26.7626953125,-96.6455078125,11.1962890625
8.6159782,-27.6904296875,-96.9384765625,10.8056640625
8.61971,-27.4462890625,-97.3291015625,9.1455078125
8.65747,-24.8095703125,-97.7197265625,5.6298828125
8.6773008,-21.5869140625,-97.7685546875,1.9189453125
8.7178105,-19.9755859375,-98.6474609375,-2.5244140625
8.7372011,-19.4384765625,-99.3310546875,-7.8955078125
8.794941,-20.5615234375,-99.3798828125,-13.2177734375
8.7986622,-20.9521484375,-99.3310546875,-17.2705078125
8.8523917,-22.2216796875,-97.3779296875,-9.3115234375
8.8696253,-23.1494140625,-95.2294921875,15.0048828125
8.8903001,-23.0517578125,-95.2294921875,40.2978515625
8.9299162,-23.0029296875,-95.4248046875,53.6767578125
8.9488822,-22.9052734375,-95.2294921875,55.1904296875
8.9939471,-23.6376953125,-96.1083984375,49.5263671875
9.0131736,-24.1748046875,-96.9873046875,40.3466796875
9.0358036,-24.6142578125,-96.2548828125,27.8955078125
9.0773398,-25.3955078125,-96.6455078125,17.5927734375
9.0964473,-26.2744140625,-96.5966796875,11.4892578125
9.1407177,-27.2021484375,-96.5478515625,9.6826171875
9.1614869,-27.3974609375,-96.4013671875,10.8544921875
9.1850443,-28.1787109375,-97.2802734375,11.0986328125
9.2243769,-27.9345703125,-97.4267578125,10.7568359375
9.2491702,-27.4462890625,-97.9638671875,8.6572265625
9.2855464,-24.0771484375,-98.9404296875,5.3369140625
9.3106658,-21.2939453125,-98.6962890625,0.3076171875
9.3451273,-20.1220703125,-99.7216796875,-3.6474609375
9.3702319,-20.8056640625,-100.0146484375,-8.9697265625
9.4048295,-21.0009765625,-100.3076171875,-14.5849609375
9.4278063,-21.6845703125,-99.2333984375,-13.3642578125
9.4678379,-22.6123046875,-97.6708984375,6.3134765625
9.4888357,-22.8564453125,-96.3037109375,34.9755859375
9.5279743,-23.6376953125,-95.4248046875,55.7763671875
9.5497021,-23.3447265625,-95.8642578125,63.5400390625
9.5893672,-23.2958984375,-95.9130859375,61.0009765625
9.609244,-23.6865234375,-95.7666015625,53.7255859375
9.6473938,-24.5654296875,-96.4501953125,43.9111328125
9.6677037,-25.2978515625,-96.6943359375,32.5341796875
9.7055912,-25.7373046875,-96.8408203125,23.2080078125
9.7302311,-26.7626953125,-96.4013671875,18.5205078125
9.7683647,-27.1533203125,-96.2060546875,17.3974609375
9.7943443,-27.3974609375,-96.6455078125,18.4228515625
9.8314732,-28.5693359375,-97.3779296875,18.7646484375
9.8522219,-28.4228515625,-97.0849609375,16.4697265625
9.8903386,-26.2255859375,-98.1103515625,13.4912109375
9.9102013,-22.5634765625,-97.2314453125,9.5849609375
9.9473106,-20.3173828125,-98.7939453125,5.0927734375
9.9713603,-19.6826171875,-98.8916015625,-0.3271484375
10.0097826,-20.3173828125,-99.6240234375,-5.4541015625
10.0292221,-20.2685546875,-98.5498046875,-10.1904296875
10.066763,-21.3427734375,-96.8896484375,-2.1826171875
10.0918642,-22.0751953125,-94.9853515625,22.5244140625
10.1279073,-22.3681640625,-94.0576171875,49.2333984375
10.1540985,-22.7587890625,-93.4228515625,64.7607421875
10.197512,-22.5146484375,-94.0087890625,67.7392578125
10.2181905,-22.7587890625,-94.0576171875,62.8564453125
10.2561522,-23.1005859375,-94.3994140625,54.2138671875
10.2771788,-23.5400390625,-95.0341796875,43.1787109375
10.3235658,-24.0771484375,-94.5947265625,31.6552734375
10.3434556,-24.6630859375,-94.4482421875,23.7939453125
10.3800753,-25.2001953125,-95.0341796875,20.9619140625
10.3934397,-26.8115234375,-94.9853515625,21.5478515625
10.4290295,-27.0068359375,-95.0830078125,22.5732421875
10.4562061,-27.8857421875,-95.5712890625,22.2314453125
10.4941243,-27.2021484375,-96.2548828125,19.3017578125
10.5173356,-24.8095703125,-95.7177734375,16.5185546875
10.5534153,-21.0986328125,-96.4013671875,12.3681640625
10.5734271,-19.4384765625,-97.1337890625,7.1435546875
10.6106667,-19.1943359375,-97.3291015625,1.8701171875
10.6374929,-19.5361328125,-97.7197265625,-3.5009765625
10.675679,-19.8779296875,-97.6220703125,-7.8466796875
10.6973779,-21.0986328125,-95.5712890625,0.0634765625
10.7334149,-21.2939453125,-93.1787109375,25.6494140625
10.7546634,-22.1240234375,-92.9833984375,52.3095703125
10.790625,-21.5380859375,-92.9345703125,67.3486328125
10.816818,-21.6845703125,-92.8369140625,69.7900390625
10.8517439,-22.4169921875,-92.4951171875,65.1513671875
10.8786465,-22.8564453125,-93.7158203125,56.5576171875
10.9157339,-22.6611328125,-93.5693359375,44.5947265625
10.9386368,-24.0283203125,-93.6669921875,33.3154296875
10.9787572,-25.2490234375,-93.5693359375,25.6005859375
11.0076913,-25.2978515625,-93.2763671875,23.4521484375
11.0277777,-26.3232421875,-93.4228515625,23.8427734375
11.0649034,-27.1533203125,-93.9111328125,24.4287109375
11.0847532,-27.8857421875,-94.3505859375,24.0380859375
11.1219061,-28.0810546875,-94.9365234375,21.0107421875
11.148944,-25.0048828125,-95.3759765625,16.8115234375
11.1850191,-21.2451171875,-95.6201171875,13.2470703125
11.2083734,-19.7802734375,-96.1083984375,8.3642578125
11.2455266,-19.0478515625,-96.1083984375,3.2373046875
11.2725655,-19.8779296875,-96.7919921875,-2.1826171875
11.3099305,-20.2197265625,-96.1572265625,-6.4794921875
11.3308734,-20.8056640625,-94.3017578125,-1.8408203125
11.3680733,-21.4404296875,-93.0810546875,20.1806640625
11.3889775,-21.7333984375,-92.9345703125,47.6220703125
11.4270289,-22.3193359375,-91.8603515625,63.6865234375
11.4508261,-21.8798828125,-92.3486328125,67.9833984375
11.4879167,-22.0263671875,-92.1533203125,63.1005859375
11.5089399,-22.4658203125,-93.1787109375,53.9697265625
11.5439853,-23.7353515625,-93.3251953125,42.6416015625
11.5695053,-24.4677734375,-93.8623046875,31.0693359375
11.6065963,-24.8583984375,-93.5205078125,23.5009765625
11.6296192,-25.7373046875,-93.1787109375,21.3525390625
11.6657213,-26.3232421875,-93.1787109375,22.0361328125
11.6926782,-27.7880859375,-93.5205078125,22.7197265625
11.7278643,-27.9833984375,-93.2763671875,22.4755859375
11.7479906,-28.3251953125,-94.3017578125,20.0341796875
11.7850175,-26.5185546875,-95.1806640625,16.9091796875
11.8122777,-22.6123046875,-95.0830078125,13.3935546875
11.8492564,-20.6103515625,-95.8154296875,8.6083984375
11.872502,-20.2197265625,-95.9619140625,3.1396484375
11.912551,-20.4150390625,-96.7431640625,-2.1826171875
11.9334936,-20.6103515625,-95.7177734375,-5.6494140625
11.9684947,-21.5869140625,-94.0576171875,3.2373046875
11.9955577,-22.5634765625,-92.7880859375,27.0654296875
12.0325993,-23.1982421875,-91.5185546875,51.3818359375
12.0519812,-22.3193359375,-92.0068359375,63.0517578125
12.090154,-22.5146484375,-92.9345703125,63.3447265625
12.1127331,-23.3447265625,-92.9833984375,57.6318359375
12.1492478,-23.1982421875,-93.8623046875,47.6708984375
12.1745962,-24.4189453125,-94.0087890625,35.8056640625
12.2106991,-24.4677734375,-93.9111328125,25.2587890625
12.2338855,-25.4443359375,-93.8134765625,20.9619140625
12.2719056,-26.5673828125,-93.3740234375,20.4736328125
12.295843,-26.7626953125,-94.0087890625,21.6943359375
12.331918,-27.3974609375,-94.4970703125,21.9873046875
12.3567808,-28.7158203125,-95.1806640625,21.0107421875
12.3937977,-28.3251953125,-95.2783203125,18.3740234375
12.418799,-25.6884765625,-95.6689453125,14.6630859375
12.4659651,-22.4169921875,-95.6201171875,9.4873046875
12.4758591,-21.0009765625,-96.5966796875,5.4833984375
12.5281064,-20.1708984375,-96.9873046875,0.2099609375
12.5349044,-20.6591796875,-97.1337890625,-4.6240234375
12.5874788,-21.2939453125,-96.0595703125,-4.6728515625
12.5955742,-21.9287109375,-93.2275390625,13.4423828125
12.6311213,-23.3447265625,-92.2021484375,40.0537109375
12.6554245,-23.1494140625,-92.4462890625,58.6083984375
12.693501,-22.7587890625,-92.3974609375,64.2724609375
12.7344522,-23.2470703125,-92.8369140625,61.5869140625
12.753505,-23.0517578125,-93.5205078125,53.2861328125
12.7786764,-23.9306640625,-94.3017578125,42.4462890625
12.8055873,-24.7119140625,-94.3017578125,30.0927734375
12.839607,-25.2490234375,-94.2041015625,21.9384765625
12.8696916,-25.7373046875,-93.4716796875,18.8134765625
12.8976722,-26.4697265625,-94.3994140625,19.1552734375
12.9286291,-27.6416015625,-94.2041015625,19.2529296875
12.9756677,-28.1298828125,-94.2041015625,19.4482421875
12.9910539,-28.8623046875,-94.5947265625,16.9580078125
13.0345169,-27.9345703125,-95.7177734375,14.1748046875
13.0545293,-24.4189453125,-95.8154296875,9.3896484375
13.0936857,-21.3916015625,-96.4013671875,4.8974609375
13.1137496,-20.2197265625,-96.5966796875,0.5029296875
13.1396698,-20.3662109375,-96.8896484375,-5.7470703125
13.1971186,-20.7568359375,-96.3037109375,-9.6533203125
13.2006668,-21.0009765625,-94.1552734375,-2.3291015625
13.2299302,-22.3681640625,-92.6416015625,22.3779296875
13.262062,-23.0517578125,-92.2509765625,47.1826171875
13.3029528,-23.2470703125,-91.9091796875,61.8310546875
13.3227892,-23.3447265625,-92.3974609375,64.0771484375
13.3723653,-22.6123046875,-92.2509765625,60.1708984375
13.3922111,-23.1005859375,-93.1298828125,51.0888671875
13.4099525,-24.2236328125,-93.6669921875,39.7607421875
13.460625,-24.9560546875,-93.4716796875,29.3603515625
13.473531,-25.5419921875,-93.1298828125,22.2802734375
13.5268005,-26.4697265625,-93.4716796875,19.5458984375
13.5327732,-26.9580078125,-93.3251953125,19.3994140625
13.5780353,-27.5927734375,-94.1064453125,19.0576171875
13.5994476,-28.7158203125,-93.8623046875,18.4228515625
13.652055,-29.2529296875,-94.1552734375,16.0791015625
13.6719749,-26.8603515625,-94.8388671875,12.9052734375
13.6860225,-23.6376953125,-95.4736328125,8.6572265625
13.7272258,-20.8056640625,-95.3759765625,3.3349609375
13.7472876,-19.5849609375,-96.3037109375,-1.7919921875
13.7892918,-20.3173828125,-96.8408203125,-7.2607421875
13.8220915,-20.5615234375,-95.4248046875,-11.1181640625
13.834881,-20.9521484375,-93.5693359375,-0.8642578125
13.8783875,-21.7822265625,-92.4951171875,23.9892578125
13.9013286,-22.8076171875,-92.0556640625,47.5244140625
13.9255424,-22.5146484375,-91.9091796875,60.0244140625
13.9560563,-22.7099609375,-91.9580078125,60.4150390625
14.0098247,-22.6611328125,-92.8857421875,55.9716796875
14.0296966,-23.1982421875,-93.2275390625,47.6708984375
14.0455952,-23.4423828125,-93.3740234375,36.3916015625
14.1025814,-23.7841796875,-92.8857421875,25.7958984375
14.1228909,-25.0048828125,-93.2763671875,19.5458984375
14.1342791,-25.7373046875,-93.1298828125,17.0068359375
14.1940472,-26.4208984375,-93.1298828125,16.9580078125
14.1974791,-27.5439453125,-93.7646484375,17.5439453125
14.2296497,-27.9833984375,-94.2041015625,15.8837890625
14.2877343,-28.1787109375,-94.0576171875,14.1259765625
14.2920137,-26.7626953125,-94.5458984375,9.8291015625
14.317751,-22.5634765625,-95.0341796875,6.0693359375
14.3570553,-20.2197265625,-95.1318359375,1.0888671875
14.3793512,-19.6826171875,-95.7177734375,-4.6240234375
14.4324536,-19.8779296875,-96.5478515625,-10.1416015625
14.4521477,-19.6826171875,-95.6201171875,-13.4619140625
14.4705817,-20.3173828125,-93.3251953125,-6.9677734375
14.5124272,-21.1962890625,-91.5673828125,16.0791015625
14.5300224,-21.6845703125,-91.7138671875,40.2490234375
14.5655039,-21.6357421875,-91.1767578125,52.9931640625
14.5874443,-21.6845703125,-91.9580078125,54.8486328125
14.6273739,-22.1240234375,-91.9580078125,49.7216796875
14.6506195,-22.4658203125,-92.1533203125,41.5185546875
14.6956804,-22.8076171875,-92.6904296875,30.4833984375
14.7145496,-24.0283203125,-93.0322265625,20.6689453125
14.7537333,-24.1748046875,-92.8369140625,14.0283203125
14.7738923,-24.9560546875,-92.2509765625,11.2451171875
14.8099676,-26.1279296875,-93.3251953125,11.6845703125
14.8299901,-26.9091796875,-93.5205078125,12.0751953125
14.8672296,-28.0810546875,-93.9599609375,10.9033203125
14.887139,-28.0322265625,-94.0576171875,7.6318359375
14.931707,-27.2021484375,-94.5947265625,4.9462890625
14.951745,-23.5888671875,-94.7412109375,1.0888671875
14.9918568,-21.0498046875,-95.5712890625,-4.0380859375
15.0138117,-19.6826171875,-96.0595703125,-8.5302734375
15.0576902,-19.4873046875,-96.5478515625,-13.5595703125
15.0779425,-19.7802734375,-96.4501953125,-17.6123046875
15.1160455,-20.6103515625,-94.1064453125,-14.0966796875
15.137548,-21.7822265625,-92.3974609375,5.7763671875
15.1951982,-21.8798828125,-91.6162109375,30.0927734375
15.1986971,-22.5146484375,-91.7138671875,44.2529296875
15.2574296,-22.2216796875,-92.1044921875,48.8916015625
15.2608695,-22.0263671875,-92.8369140625,44.8388671875
15.3036804,-22.8564453125,-93.0810546875,37.6123046875
15.3227858,-23.4423828125,-93.5205078125,26.6748046875
15.3406306,-23.7353515625,-93.7646484375,16.1279296875
15.3770845,-24.6142578125,-93.8623046875,9.5849609375
15.4034858,-25.3466796875,-93.4716796875,7.4365234375
15.4450579,-26.3232421875,-93.6181640625,8.5595703125
15.4649349,-26.6162109375,-93.5693359375,9.3896484375
15.5018379,-27.6416015625,-94.3505859375,7.8271484375
15.5240159,-28.2275390625,-94.9365234375,5.5810546875
15.5619365,-27.5439453125,-95.3271484375,2.8466796875
15.5819762,-25.3955078125,-95.2783203125,-2.0361328125
15.6220372,-21.9775390625,-96.2060546875,-6.2353515625
15.6440362,-20.6591796875,-96.8896484375,-10.6298828125
15.6811355,-20.3662109375,-97.4267578125,-15.5126953125
15.7015437,-20.1708984375,-96.3525390625,-20.1513671875
15.7393059,-21.1474609375,-94.8388671875,-15.3662109375
15.7653326,-22.1240234375,-93.6669921875,4.6533203125
15.8013936,-22.6611328125,-92.2021484375,28.0419921875
15.8233216,-23.4423828125,-92.8857421875,41.9580078125
15.8624455,-23.1494140625,-93.1787109375,44.5458984375
15.8854115,-22.7099609375,-93.1787109375,40.7373046875
15.9215529,-23.1982421875,-94.1064453125,31.9970703125
15.9466401,-23.5888671875,-95.2783203125,21.3037109375
15.9835996,-24.5166015625,-94.7412109375,10.5615234375
16.0048367,-25.5419921875,-94.4482421875,4.8486328125
16.0427334,-25.9326171875,-94.3017578125,4.1650390625
16.0658588,-26.4697265625,-94.3505859375,4.4580078125
16.1018949,-27.6904296875,-94.2529296875,4.4580078125
16.126353,-28.2275390625,-95.6201171875,3.0908203125
16.1632732,-29.2529296875,-95.9130859375,0.9912109375
16.1842107,-29.3505859375,-96.4990234375,-2.9638671875
16.2223357,-26.4208984375,-96.9873046875,-7.0166015625
16.2462984,-23.4423828125,-97.0849609375,-11.5576171875
16.2853605,-20.9521484375,-97.6708984375,-16.7333984375
16.3073443,-20.9033203125,-98.0126953125,-21.8603515625
16.347731,-21.5380859375,-96.6943359375,-25.4248046875
16.3676414,-21.5380859375,-94.3994140625,-16.0009765625
16.4139647,-22.8076171875,-93.8134765625,8.5595703125
16.4332977,-23.4912109375,-92.8369140625,32.0458984375
16.4715228,-23.8330078125,-93.3251953125,45.1318359375
16.487284,-23.6865234375,-93.3251953125,46.5966796875
16.5243867,-23.2958984375,-93.3740234375,42.4951171875
16.5494394,-23.8818359375,-93.8623046875,33.9501953125
16.5874847,-24.7119140625,-93.9111328125,23.2568359375
16.6075337,-24.9560546875,-93.9599609375,13.2958984375
16.6464123,-26.0302734375,-94.1064453125,7.2412109375
16.6670244,-26.9580078125,-94.2041015625,5.4345703125
16.7056569,-27.4951171875,-95.1318359375,4.7021484375
16.7297233,-28.0810546875,-94.4970703125,4.8486328125
16.7679285,-28.8134765625,-94.9365234375,3.5302734375
16.7919843,-30.1806640625,-95.5712890625,1.2841796875
16.827973,-29.2041015625,-96.1572265625,-2.3779296875
16.8490553,-26.1767578125,-96.5478515625,-6.5283203125
16.8852075,-22.2705078125,-97.5244140625,-11.2158203125
16.9102014,-21.0986328125,-98.0615234375,-16.0986328125
16.9463884,-20.9033203125,-97.8662109375,-21.0302734375
16.9714099,-20.2685546875,-96.2060546875,-23.1298828125
17.0073648,-21.2939453125,-93.9599609375,-9.6533203125
17.0323643,-22.1240234375,-93.1787109375,16.5185546875
17.0693866,-22.9541015625,-92.7392578125,38.2958984375
17.0894317,-23.5400390625,-92.9345703125,49.0869140625
17.1264874,-23.4423828125,-92.8857421875,49.4775390625
17.1536739,-23.2470703125,-93.2275390625,44.5947265625
17.1906686,-23.6376953125,-93.8134765625,35.9521484375
17.212698,-23.9306640625,-93.6669921875,25.7958984375
17.2495859,-24.8095703125,-94.1552734375,15.6884765625
17.2708606,-25.5419921875,-93.7158203125,9.7802734375
17.3053392,-26.6162109375,-93.7646484375,7.7783203125
17.3347734,-27.2021484375,-94.2041015625,7.7294921875
17.3654535,-27.4951171875,-94.4970703125,7.7783203125
17.3926079,-28.6669921875,-95.3759765625,6.8017578125
17.4213395,-29.4482421875,-95.1806640625,3.6767578125
17.4552898,-28.5205078125,-96.1083984375,0.1123046875
17.4833146,-25.5908203125,-96.0595703125,-3.8916015625
17.5182771,-21.6845703125,-96.4501953125,-9.0673828125
17.5453247,-20.7080078125,-97.3291015625,-13.5107421875
17.5903129,-19.6337890625,-97.4267578125,-18.8818359375
17.610263,-20.1220703125,-95.1806640625,-20.2490234375
17.6334582,-20.4150390625,-93.4228515625,-3.2568359375
17.6613724,-22.0751953125,-92.4951171875,22.1337890625
17.6973426,-22.8564453125,-92.2998046875,42.9345703125
17.7292621,-22.5634765625,-92.5927734375,50.7470703125
17.7552696,-22.7587890625,-92.6416015625,50.4541015625
17.8023159,-22.4169921875,-93.3251953125,43.6669921875
17.8202102,-23.1494140625,-93.5205078125,33.5107421875
17.8426201,-23.4423828125,-93.9111328125,22.6220703125
17.8933098,-24.5166015625,-93.3740234375,13.8818359375
17.9132262,-24.9560546875,-93.6669921875,8.9990234375
17.9522944,-25.4931640625,-94.1552734375,8.2177734375
17.9733021,-26.7138671875,-93.8623046875,8.9501953125
18.0133929,-27.3974609375,-94.7412109375,8.4619140625
18.0343665,-28.0322265625,-95.0341796875,7.3876953125
18.055535,-29.2041015625,-96.1572265625,3.8232421875
18.0872972,-28.2763671875,-96.5966796875,0.2099609375
18.1343629,-24.5654296875,-96.8896484375,-3.9404296875
18.1543364,-21.4404296875,-97.4267578125,-8.6279296875
18.1734856,-20.1708984375,-98.0126953125,-13.3154296875
18.22363,-19.6337890625,-97.6708984375,-17.9052734375
18.2435624,-20.0732421875,-96.1083984375,-18.2958984375
18.2643761,-20.4638671875,-94.6435546875,-2.9638671875
18.315412,-21.8798828125,-93.0322265625,21.9873046875
18.336282,-22.1728515625,-93.4228515625,41.2744140625
18.3743694,-22.2216796875,-92.9345703125,47.1337890625
18.3923727,-22.5146484375,-93.8134765625,46.1572265625
18.4333904,-22.2216796875,-94.7900390625,39.7607421875
18.454399,-23.0029296875,-94.5947265625,30.3857421875
18.4953734,-23.4912109375,-95.0830078125,19.6435546875
18.5154183,-24.1748046875,-94.5458984375,11.9287109375
18.5574562,-25.5419921875,-94.6923828125,8.4130859375
18.5793517,-25.6396484375,-94.9365234375,7.9736328125
18.6285469,-26.7138671875,-95.1318359375,8.1689453125
18.6478912,-27.9345703125,-95.6201171875,8.2177734375
18.6589951,-28.2763671875,-96.0595703125,6.3134765625
18.7050691,-28.8623046875,-96.5966796875,2.8955078125
18.723988,-28.4716796875,-97.3291015625,-1.4013671875
18.7672327,-25.7861328125,-97.2314453125,-5.7958984375
18.7862925,-22.2705078125,-97.8173828125,-10.8251953125
18.8232511,-20.4638671875,-98.1591796875,-15.7568359375
18.8431905,-20.5615234375,-96.8896484375,-19.9560546875
18.885359,-21.0498046875,-95.4248046875,-14.8779296875
18.9044598,-20.8544921875,-93.7646484375,6.1181640625
18.9464625,-22.3193359375,-93.5205078125,30.3369140625
18.9655342,-23.0517578125,-93.6669921875,44.2041015625
19.0017286,-22.9541015625,-93.9111328125,46.4013671875
19.0216972,-23.3935546875,-94.3994140625,42.3974609375
19.0617173,-23.0029296875,-95.1318359375,33.9501953125
19.0836093,-22.7099609375,-95.3759765625,22.4755859375
19.1238328,-23.9794921875,-95.4736328125,10.7080078125
19.1458639,-24.1259765625,-95.9619140625,4.0673828125
19.1861483,-25.5419921875,-95.4248046875,2.2607421875
19.2065045,-26.3232421875,-95.9619140625,2.2119140625
19.2435849,-27.2021484375,-95.6201171875,2.0166015625
19.2635763,-27.5439453125,-96.4013671875,0.6494140625
19.3057131,-28.5693359375,-96.5966796875,-1.7431640625
19.327961,-28.7646484375,-96.9873046875,-5.5029296875
19.3650311,-27.8369140625,-96.9873046875,-9.5068359375
19.3852367,-23.9794921875,-97.9638671875,-14.3896484375
19.4291285,-21.4404296875,-98.9404296875,-19.7607421875
19.4492921,-20.7080078125,-98.9404296875,-24.6435546875
19.4892148,-21.0009765625,-97.1337890625,-26.4990234375
19.5087482,-21.2939453125,-94.9853515625,-11.8505859375
19.5637126,-22.0751953125,-94.2041015625,14.6142578125
19.5829687,-23.1494140625,-93.7646484375,36.7822265625
19.5961866,-24.2236328125,-93.4228515625,46.3037109375
19.6384147,-23.9306640625,-93.7158203125,45.7177734375
19.657223,-23.9794921875,-94.4482421875,39.9560546875
19.6948216,-23.7841796875,-95.0341796875,30.4345703125
19.7144107,-24.1748046875,-96.0107421875,19.8876953125
19.7564776,-24.7119140625,-95.5224609375,9.9755859375
19.7753255,-25.9326171875,-95.9130859375,4.1650390625
19.8148695,-26.5185546875,-95.7666015625,2.6025390625
19.8378077,-26.7138671875,-95.9619140625,3.2861328125
19.8904955,-28.1298828125,-96.0595703125,2.8955078125
19.9095329,-28.8623046875,-96.3525390625,1.4306640625
19.9305791,-29.7412109375,-97.2314453125,-1.4013671875
19.9832284,-29.9853515625,-98.1591796875,-5.3076171875
20.0030928,-27.4462890625,-98.4521484375,-9.4580078125
20.0214048,-23.7841796875,-98.8427734375,-14.5361328125
20.0782835,-21.5380859375,-98.9404296875,-19.3212890625
20.0969911,-21.2939453125,-99.1845703125,-25.1318359375
20.1085269,-21.2451171875,-97.5732421875,-26.8896484375
20.1459414,-21.4892578125,-95.4248046875,-11.8505859375
20.1701875,-22.3193359375,-93.9111328125,15.9326171875
20.2194958,-23.9306640625,-94.2529296875,38.5400390625
20.2397768,-23.7841796875,-94.1064453125,49.2333984375
20.2598212,-23.8818359375,-94.4482421875,49.9169921875
20.3144113,-23.6865234375,-95.1318359375,44.0087890625
20.3343099,-24.6142578125,-95.5224609375,34.5361328125
20.3510982,-24.7119140625,-95.4736328125,22.5732421875
20.4087799,-25.3466796875,-95.7177734375,12.2216796875
20.4137687,-26.2744140625,-95.5712890625,5.6298828125
20.468904,-27.2998046875,-95.7666015625,4.2138671875
20.4723521,-27.9833984375,-96.0595703125,4.3603515625
20.5043565,-28.6181640625,-96.4990234375,4.7021484375
20.5320733,-29.1552734375,-97.1337890625,2.9931640625
20.5788964,-30.4736328125,-97.0361328125,0.6982421875
20.5983057,-30.5224609375,-97.3291015625,-3.5986328125
20.6380067,-29.1064453125,-98.2568359375,-7.9931640625
20.6569723,-25.2490234375,-98.2568359375,-12.5830078125
20.6955985,-23.1005859375,-99.4775390625,-18.1494140625
20.7145542,-22.3681640625,-100.0146484375,-23.1787109375
20.7538534,-22.1728515625,-98.9892578125,-27.7197265625
20.7749388,-22.1728515625,-96.4990234375,-18.9306640625
